,City,Metro,CountyName,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31
114,Arvada,Denver-Aurora-Lakewood,Jefferson County,200073.0,200097.0,200484.0,201365.0,203411.0,206149.0,208797.0,209996.0,210583.0,211780.0,213958.0,215671.0,217161.0,218856.0,221355.0,223574.0,225110.0,226152.0,227833.0,230229.0,232473.0,234054.0,235313.0,237594.0,239426.0,241613.0,242811.0,244537.0,246045.0,248038.0,250366.0,252308.0,254743.0,257535.0,261067.0,264189.0,267899.0,271040.0,273664.0,275761.0,278187.0,281245.0,283654.0,287231.0,290588.0,294777.0,297739.0,301548.0,304960.0,309617.0,314672.0,319229.0,322726.0,324805.0,328014.0,331037.0,334348.0,337168.0,340581.0,343982.0,346759.0,350317.0,354170.0,358945.0,361920.0,363907.0,364207.0,364986.0,367397.0,371013.0,374874.0,378285.0,381167.0,383759.0,385676.0,388030.0,389702.0,392207.0,393852.0,396264.0,398767.0,401214.0,404478.0,405404.0,406774.0,408336.0,410144.0,411573.0,411050.0,411230.0,411081.0,412424.0,412752.0,414242.0,415118.0,418181.0,421523.0,423336.0,425061.0,426183.0,428065.0,428634.0,430652.0,435007.0,441033.0,446945.0,452819.0,458935.0,466182.0,473121.0,482337.0,493057.0,509158.0,523984.0,537451.0,543635.0,548391.0,551251.0,556448.0,564222.0,573397.0,585927.0,598875.0,610910.0,616505.0,615072.0,608845.0
115,Denver,Denver-Aurora-Lakewood,Denver County,261013.0,261017.0,261716.0,262974.0,264784.0,267139.0,270049.0,271863.0,273161.0,274341.0,276434.0,278965.0,280863.0,283345.0,284874.0,286959.0,288587.0,291153.0,294727.0,299151.0,302723.0,304977.0,305452.0,307244.0,309717.0,312978.0,315090.0,317687.0,321230.0,324074.0,325418.0,326738.0,329316.0,333640.0,338617.0,344249.0,348734.0,353804.0,358568.0,363239.0,364873.0,366847.0,369801.0,373874.0,377917.0,381124.0,385332.0,389306.0,392975.0,396052.0,398260.0,401649.0,406231.0,409322.0,412083.0,413424.0,416977.0,420132.0,423640.0,427327.0,429845.0,433374.0,437691.0,442809.0,447767.0,451376.0,454209.0,455092.0,456051.0,457184.0,460265.0,463730.0,466259.0,467914.0,470973.0,477005.0,484423.0,489690.0,492917.0,494232.0,496095.0,498405.0,499980.0,501294.0,503929.0,505966.0,505627.0,503214.0,500789.0,499492.0,498345.0,497729.0,496923.0,496128.0,495717.0,498118.0,502575.0,506784.0,511557.0,513806.0,515775.0,515311.0,516184.0,518768.0,522349.0,528577.0,535889.0,543229.0,550719.0,557398.0,563768.0,568977.0,577334.0,589082.0,601365.0,609370.0,615681.0,620593.0,628671.0,636449.0,645022.0,654037.0,668685.0,687315.0,700485.0,704440.0,698688.0
116,Denver,Denver-Aurora-Lakewood,Denver County,263612.0,262914.0,262875.0,265019.0,265520.0,267922.0,270535.0,275074.0,278648.0,282172.0,285861.0,290092.0,292694.0,295091.0,296715.0,300000.0,303167.0,306407.0,310437.0,314863.0,318713.0,321179.0,322715.0,325271.0,328456.0,331983.0,334335.0,336694.0,341662.0,344771.0,346551.0,345269.0,346414.0,348377.0,352287.0,356805.0,359272.0,363109.0,366622.0,372209.0,372429.0,374155.0,377053.0,383691.0,389113.0,394745.0,400080.0,405471.0,409535.0,413274.0,415479.0,418342.0,423228.0,426426.0,428737.0,428532.0,430814.0,433920.0,438095.0,442111.0,442992.0,444159.0,446498.0,450855.0,456777.0,460483.0,463002.0,462237.0,463728.0,467136.0,471543.0,475409.0,480217.0,484606.0,489475.0,493435.0,500239.0,505069.0,509516.0,511513.0,514373.0,517087.0,518910.0,520042.0,522236.0,523475.0,524212.0,522635.0,521036.0,519074.0,516147.0,514058.0,509024.0,505594.0,502066.0,504129.0,508839.0,512970.0,516569.0,516317.0,518540.0,517888.0,517639.0,516731.0,519994.0,525631.0,532517.0,538838.0,548514.0,557890.0,567013.0,574268.0,586514.0,602727.0,618384.0,627494.0,633094.0,638389.0,646527.0,655046.0,664506.0,674462.0,688318.0,703585.0,711862.0,710958.0,702036.0
117,Castle Rock,Denver-Aurora-Lakewood,Douglas County,323045.0,324224.0,327499.0,320756.0,314981.0,308176.0,310709.0,312190.0,314264.0,316753.0,319083.0,321759.0,325345.0,327987.0,331004.0,331224.0,332938.0,334536.0,338001.0,341275.0,343816.0,345413.0,347219.0,349759.0,353183.0,356118.0,357399.0,359427.0,360852.0,362416.0,362529.0,362649.0,363550.0,365736.0,368559.0,371578.0,374954.0,379308.0,383000.0,385955.0,387888.0,390689.0,393035.0,395399.0,397885.0,401037.0,404970.0,409036.0,412135.0,416182.0,419631.0,422978.0,424620.0,425234.0,426211.0,426944.0,427984.0,428683.0,429757.0,431359.0,435821.0,440289.0,443556.0,443840.0,443781.0,444858.0,445665.0,447145.0,448725.0,451682.0,455050.0,459634.0,463542.0,466806.0,469103.0,471448.0,473075.0,473562.0,474180.0,474233.0,475273.0,475557.0,477128.0,477529.0,479130.0,479699.0,481344.0,482848.0,482364.0,481657.0,480194.0,480904.0,481373.0,481825.0,481777.0,482213.0,482892.0,485877.0,487273.0,490552.0,492257.0,494923.0,496685.0,499757.0,504327.0,509036.0,514809.0,522612.0,529077.0,539169.0,548857.0,562652.0,577142.0,593521.0,609249.0,621002.0,629184.0,638273.0,648057.0,659912.0,671989.0,691993.0,706838.0,722255.0,726247.0,727804.0,720754.0
118,Colorado Springs,Colorado Springs,El Paso County,149590.0,150090.0,150274.0,149882.0,150039.0,150862.0,152406.0,152849.0,153305.0,153391.0,154573.0,155222.0,155489.0,155623.0,157138.0,158592.0,159647.0,159705.0,159975.0,161143.0,162186.0,163110.0,163401.0,163946.0,164218.0,164677.0,164851.0,165024.0,164966.0,165247.0,165856.0,166259.0,166540.0,166989.0,167596.0,169168.0,170249.0,171554.0,172007.0,173027.0,174254.0,174828.0,175177.0,175406.0,176254.0,177215.0,178620.0,179717.0,180591.0,181755.0,183373.0,185850.0,187323.0,189041.0,190536.0,192288.0,193868.0,195134.0,196656.0,198594.0,200720.0,202629.0,204392.0,205848.0,207655.0,209035.0,211104.0,213205.0,215274.0,217361.0,219523.0,221961.0,222881.0,223660.0,224598.0,227094.0,229287.0,230934.0,231467.0,231998.0,233081.0,235078.0,237498.0,239691.0,241726.0,243240.0,244118.0,244437.0,244949.0,245660.0,247150.0,248945.0,251381.0,253593.0,255533.0,257286.0,259568.0,262095.0,265214.0,268067.0,270688.0,272765.0,275301.0,278710.0,282930.0,287524.0,294197.0,299393.0,305386.0,308929.0,,332249.0,345971.0,353782.0,363108.0,371270.0,378483.0,384212.0,388411.0,393343.0,398863.0,405110.0,410456.0,417265.0,423250.0,426835.0,424886.0
119,Golden,Denver-Aurora-Lakewood,Jefferson County,353792.0,352786.0,352235.0,353449.0,356483.0,359130.0,361678.0,362220.0,363445.0,364936.0,367328.0,369193.0,371806.0,374935.0,378876.0,380874.0,382988.0,384555.0,388261.0,391741.0,394809.0,396727.0,398570.0,401825.0,403742.0,406115.0,407234.0,409685.0,411649.0,413539.0,414955.0,415574.0,416644.0,418898.0,422678.0,426868.0,432037.0,436027.0,439810.0,442637.0,446238.0,450000.0,453139.0,457718.0,462013.0,467191.0,471181.0,475764.0,478274.0,481794.0,486428.0,491930.0,495349.0,496668.0,498886.0,501592.0,504770.0,507353.0,510520.0,513411.0,517349.0,523143.0,529375.0,535028.0,537659.0,539192.0,538832.0,538545.0,539392.0,542168.0,545859.0,549815.0,553186.0,556695.0,559251.0,562420.0,565458.0,570555.0,575004.0,579292.0,584581.0,589437.0,595048.0,596349.0,598326.0,601501.0,604811.0,606944.0,605721.0,605749.0,606082.0,608648.0,610135.0,612347.0,613108.0,616122.0,620644.0,623560.0,626237.0,627653.0,629690.0,630745.0,632910.0,638746.0,646700.0,655352.0,663905.0,671958.0,681640.0,690905.0,704092.0,719802.0,743102.0,765628.0,785800.0,797544.0,807625.0,815184.0,825870.0,839379.0,854673.0,874490.0,894702.0,912703.0,921928.0,921552.0,916874.0
120,Fort Collins,Fort Collins,Larimer County,329575.0,330075.0,332088.0,333480.0,334783.0,334443.0,334829.0,335838.0,337638.0,339104.0,340118.0,342352.0,345486.0,348409.0,350078.0,350997.0,352565.0,353465.0,354943.0,355613.0,357340.0,359435.0,362565.0,364961.0,367192.0,369076.0,371472.0,373412.0,375064.0,377275.0,379419.0,381166.0,382898.0,385198.0,388409.0,390053.0,390534.0,391838.0,395260.0,399527.0,404323.0,408003.0,411893.0,413985.0,416240.0,418313.0,420311.0,422747.0,425507.0,429890.0,434065.0,437927.0,440092.0,442788.0,444993.0,447939.0,450357.0,452440.0,455306.0,457297.0,461543.0,464449.0,468348.0,471133.0,473582.0,475540.0,476300.0,477189.0,477080.0,477450.0,478069.0,480195.0,482910.0,486815.0,488445.0,489449.0,489186.0,491529.0,493747.0,495832.0,496537.0,498667.0,500764.0,503910.0,505209.0,507779.0,509375.0,508897.0,507359.0,504993.0,505304.0,505471.0,506560.0,506081.0,508451.0,512025.0,516839.0,518179.0,519937.0,523202.0,525799.0,526866.0,527463.0,528808.0,531063.0,534628.0,537814.0,541834.0,546097.0,551835.0,557477.0,563610.0,573002.0,586958.0,601084.0,615707.0,626286.0,635710.0,644103.0,654773.0,665490.0,676091.0,686380.0,700058.0,714011.0,723753.0,725260.0
121,Colorado Springs,Colorado Springs,El Paso County,158755.0,159251.0,159130.0,158490.0,158513.0,159601.0,161526.0,161987.0,162288.0,162099.0,162817.0,163663.0,164452.0,165194.0,166292.0,166573.0,166871.0,166739.0,167311.0,168259.0,169009.0,170169.0,171280.0,172580.0,173030.0,173005.0,173141.0,173105.0,172816.0,172126.0,172336.0,172681.0,173838.0,175180.0,176286.0,177860.0,178579.0,179916.0,180496.0,181722.0,183410.0,184576.0,185643.0,185892.0,186685.0,187253.0,188536.0,189125.0,189777.0,190654.0,192282.0,194711.0,196240.0,197904.0,199044.0,200568.0,202054.0,203550.0,204916.0,206401.0,208152.0,210142.0,212280.0,214265.0,216446.0,218311.0,220351.0,222700.0,225326.0,228663.0,231858.0,234847.0,236052.0,237105.0,238471.0,241664.0,244799.0,247210.0,248479.0,249935.0,252215.0,255120.0,257775.0,260012.0,262476.0,264391.0,265654.0,265945.0,265753.0,266428.0,267845.0,270194.0,272541.0,274165.0,275499.0,277088.0,279850.0,283204.0,287058.0,290679.0,293643.0,294683.0,295091.0,296608.0,299319.0,303448.0,309024.0,314253.0,320602.0,325125.0,335499.0,344786.0,356347.0,364729.0,373020.0,380104.0,386146.0,391149.0,395185.0,399633.0,405054.0,411490.0,416121.0,422370.0,427372.0,430955.0,429403.0
122,Denver,Denver-Aurora-Lakewood,Denver County,273321.0,273074.0,272646.0,273667.0,274222.0,275729.0,277190.0,278409.0,279269.0,279438.0,280663.0,282469.0,284037.0,285669.0,287186.0,289403.0,290982.0,292096.0,294155.0,297661.0,301235.0,304065.0,305050.0,306899.0,309312.0,312320.0,314675.0,317094.0,321104.0,323678.0,325002.0,326150.0,329066.0,333136.0,337257.0,342598.0,348346.0,354853.0,359903.0,363775.0,365028.0,366455.0,368680.0,371813.0,375611.0,378977.0,384776.0,390233.0,394723.0,397213.0,399646.0,404013.0,409451.0,413069.0,416894.0,419402.0,423574.0,427120.0,431021.0,434467.0,435971.0,438470.0,442611.0,448670.0,455155.0,459923.0,462870.0,463142.0,463325.0,463705.0,465583.0,468789.0,472033.0,474672.0,475472.0,476754.0,479451.0,482800.0,486389.0,488262.0,490472.0,493103.0,495428.0,497334.0,499149.0,500825.0,499777.0,497755.0,495730.0,496036.0,495682.0,495372.0,495353.0,495878.0,496995.0,499288.0,503565.0,507531.0,512385.0,514006.0,515009.0,514647.0,516917.0,520118.0,523359.0,528382.0,534849.0,541201.0,547676.0,553468.0,560211.0,566359.0,575672.0,586714.0,597982.0,606100.0,612960.0,618886.0,627089.0,636206.0,646325.0,656515.0,669863.0,685477.0,696574.0,699934.0,695307.0
123,Denver,Denver-Aurora-Lakewood,Denver County,168896.0,169310.0,171114.0,172204.0,172936.0,173283.0,174298.0,175815.0,177119.0,177741.0,178599.0,180546.0,182340.0,183864.0,184483.0,186118.0,187795.0,190022.0,192424.0,195177.0,198299.0,201201.0,203514.0,205571.0,207228.0,208844.0,209808.0,211666.0,215011.0,217720.0,219218.0,219775.0,221415.0,223894.0,227174.0,230690.0,234709.0,239077.0,243289.0,246569.0,246611.0,247115.0,249430.0,255313.0,261041.0,265920.0,269967.0,274120.0,277701.0,280774.0,282780.0,285321.0,288512.0,291261.0,292826.0,293539.0,295505.0,298146.0,301525.0,304302.0,306244.0,308461.0,312594.0,316810.0,321916.0,325723.0,329289.0,331454.0,333731.0,336437.0,338876.0,341328.0,343201.0,344854.0,347948.0,352560.0,358658.0,362356.0,364864.0,366343.0,368295.0,371301.0,372857.0,374650.0,376217.0,378156.0,378417.0,378049.0,377308.0,377630.0,377094.0,377116.0,377351.0,377771.0,378073.0,379001.0,381490.0,384481.0,386873.0,387587.0,387977.0,389718.0,391891.0,394892.0,396887.0,400975.0,405320.0,410627.0,416187.0,422487.0,428561.0,434943.0,442248.0,452363.0,462703.0,470300.0,475053.0,479152.0,485553.0,493510.0,501339.0,509747.0,520453.0,532309.0,542300.0,544564.0,540832.0
124,Black Forest,Colorado Springs,El Paso County,214453.0,217101.0,220786.0,223677.0,224297.0,226768.0,226352.0,223752.0,223267.0,226852.0,234572.0,238394.0,242522.0,247285.0,254510.0,261523.0,265812.0,262057.0,256720.0,255426.0,255727.0,261682.0,266146.0,272813.0,274622.0,276258.0,277882.0,281029.0,285507.0,292726.0,295603.0,297193.0,299085.0,302982.0,305938.0,308156.0,313548.0,314730.0,314523.0,313466.0,318108.0,322787.0,326253.0,326059.0,330906.0,334477.0,341726.0,352954.0,366808.0,380285.0,385694.0,391976.0,390649.0,387834.0,386446.0,386902.0,384864.0,387085.0,392525.0,409012.0,409568.0,407555.0,400517.0,400688.0,417228.0,431384.0,447327.0,452053.0,457162.0,459139.0,463678.0,465147.0,469193.0,471001.0,474824.0,477550.0,480188.0,483323.0,488317.0,493082.0,498631.0,500997.0,500811.0,499382.0,500252.0,503321.0,505408.0,505583.0,506174.0,508347.0,514558.0,521576.0,528784.0,530133.0,528369.0,524169.0,525078.0,529336.0,535792.0,538923.0,540060.0,541928.0,547238.0,556474.0,565275.0,571234.0,574029.0,575713.0,581153.0,589426.0,601983.0,613104.0,624471.0,637982.0,656889.0,676349.0,694464.0,705559.0,713227.0,718835.0,727805.0,740229.0,752240.0,765101.0,773326.0,779831.0,781678.0
125,Evans,Greeley,Weld County,133690.0,134482.0,135055.0,135976.0,136660.0,137492.0,138393.0,139322.0,140102.0,140626.0,140872.0,140804.0,141330.0,142632.0,144931.0,146774.0,149132.0,150928.0,152954.0,154406.0,155774.0,157363.0,159137.0,161251.0,163425.0,165369.0,167186.0,168939.0,170575.0,172322.0,173928.0,175648.0,177068.0,179003.0,181125.0,183359.0,185221.0,187024.0,189174.0,190680.0,192362.0,194248.0,196732.0,199253.0,201478.0,203669.0,205615.0,207104.0,208574.0,209613.0,211035.0,213143.0,215502.0,217851.0,220012.0,222356.0,224940.0,226688.0,228821.0,230824.0,233584.0,235938.0,238285.0,240702.0,243788.0,246603.0,249380.0,251720.0,254403.0,255940.0,257061.0,258736.0,261622.0,264874.0,267918.0,270587.0,273242.0,275976.0,278788.0,281730.0,283743.0,285733.0,287225.0,288646.0,290072.0,291637.0,292997.0,293695.0,293791.0,294458.0,295081.0,296338.0,297666.0,298866.0,300093.0,300755.0,301687.0,303144.0,304805.0,306030.0,306094.0,306075.0,306827.0,308118.0,310341.0,312745.0,315792.0,318533.0,321043.0,324385.0,328051.0,333576.0,339805.0,346989.0,355078.0,362496.0,369889.0,375899.0,381218.0,385598.0,389944.0,397898.0,406666.0,416758.0,422354.0,425577.0,425767.0
126,Boulder,Boulder,Boulder County,444763.0,448000.0,450547.0,452043.0,451552.0,449512.0,449448.0,449821.0,452045.0,455365.0,457897.0,460940.0,464227.0,467565.0,470556.0,471021.0,474182.0,478318.0,485081.0,490064.0,496166.0,502157.0,507505.0,509751.0,510444.0,511006.0,515397.0,520682.0,525314.0,527876.0,529160.0,531152.0,531369.0,534251.0,539023.0,546422.0,554696.0,561683.0,568216.0,571600.0,578439.0,586993.0,597743.0,607384.0,616954.0,625800.0,634196.0,644889.0,656092.0,664166.0,671093.0,677941.0,685660.0,692543.0,698485.0,703714.0,707254.0,711894.0,717973.0,720133.0,719775.0,722502.0,728858.0,735963.0,735403.0,732766.0,729515.0,729640.0,731197.0,733851.0,737689.0,742874.0,746421.0,748147.0,747968.0,750576.0,755014.0,758843.0,762950.0,765376.0,768578.0,771673.0,774873.0,778918.0,783012.0,788220.0,792805.0,796769.0,798662.0,799781.0,798746.0,799273.0,797907.0,795128.0,793698.0,794631.0,798918.0,800091.0,801684.0,800806.0,800206.0,798380.0,797304.0,798464.0,802593.0,811383.0,821198.0,830032.0,837352.0,848723.0,861211.0,877461.0,897208.0,922437.0,943027.0,956470.0,967227.0,976967.0,984273.0,992050.0,1005510.0,1023766.0,1045566.0,1069657.0,1097141.0,1104604.0,1097798.0
127,Centennial,Denver-Aurora-Lakewood,Arapahoe County,289975.0,291818.0,292758.0,295764.0,298027.0,301372.0,302742.0,304468.0,306301.0,309016.0,311719.0,314732.0,318359.0,322739.0,326835.0,329852.0,332062.0,334264.0,337439.0,339971.0,343077.0,344820.0,346819.0,349057.0,351109.0,354572.0,356569.0,357998.0,360074.0,362437.0,366863.0,368842.0,371235.0,372498.0,374994.0,378441.0,383097.0,387618.0,391256.0,395125.0,398536.0,401371.0,403630.0,406229.0,409847.0,413146.0,417423.0,420170.0,420712.0,420763.0,422416.0,425067.0,427445.0,429040.0,432184.0,435016.0,436851.0,439303.0,442856.0,447294.0,451131.0,455099.0,458986.0,461833.0,462752.0,464595.0,467366.0,471035.0,474155.0,477376.0,480195.0,484638.0,486445.0,486243.0,484528.0,484165.0,486517.0,488417.0,490947.0,493278.0,495528.0,497738.0,500190.0,501750.0,504408.0,507687.0,511611.0,512676.0,512151.0,511718.0,511378.0,510608.0,510560.0,511336.0,513785.0,516522.0,520848.0,522990.0,524040.0,524475.0,524659.0,524936.0,522940.0,524766.0,528114.0,536228.0,543197.0,550679.0,557726.0,566173.0,575170.0,585515.0,598455.0,613479.0,628420.0,639307.0,646056.0,652727.0,661398.0,674021.0,690875.0,707605.0,725246.0,737175.0,745497.0,744604.0,737715.0
128,Alamosa,,Alamosa County,117193.0,117372.0,117648.0,117907.0,118226.0,118666.0,119055.0,119383.0,119673.0,120247.0,120910.0,121723.0,122512.0,123482.0,124350.0,125157.0,125998.0,126912.0,127776.0,128437.0,129133.0,129862.0,130747.0,131608.0,132574.0,133560.0,134566.0,135493.0,136489.0,137501.0,138628.0,139567.0,140408.0,141108.0,142023.0,142995.0,144095.0,145165.0,146442.0,147715.0,149303.0,150792.0,152443.0,153692.0,154669.0,155588.0,156608.0,157733.0,158768.0,159661.0,160699.0,161791.0,163146.0,164644.0,165861.0,167123.0,167859.0,168968.0,169765.0,170814.0,171379.0,172106.0,172814.0,173784.0,174597.0,175455.0,176409.0,177308.0,178153.0,179072.0,179968.0,181384.0,182554.0,183823.0,184388.0,184893.0,185251.0,185816.0,186334.0,186694.0,186903.0,186972.0,187048.0,187311.0,187710.0,188395.0,188963.0,189688.0,189926.0,190109.0,190145.0,190516.0,190935.0,191536.0,191246.0,190923.0,190501.0,190948.0,191475.0,192115.0,192391.0,192483.0,192352.0,192312.0,192492.0,192807.0,193938.0,195002.0,,201903.0,,209201.0,211896.0,214717.0,217192.0,220274.0,223233.0,225936.0,227659.0,231234.0,234705.0,237558.0,238106.0,238693.0,239902.0,243437.0,247133.0
129,Colorado Springs,Colorado Springs,El Paso County,160653.0,161337.0,161338.0,160572.0,160629.0,161379.0,162892.0,163526.0,163991.0,163772.0,164333.0,164939.0,165781.0,166709.0,168187.0,169447.0,170444.0,170796.0,171260.0,172135.0,173318.0,174696.0,176423.0,177976.0,178766.0,178591.0,178498.0,178301.0,178051.0,177629.0,177863.0,178296.0,179681.0,181118.0,182246.0,183714.0,184543.0,185620.0,185768.0,186507.0,188415.0,189883.0,191382.0,191842.0,192788.0,193273.0,194062.0,194486.0,195143.0,196588.0,198811.0,201903.0,203739.0,205434.0,206343.0,207756.0,209384.0,211153.0,212938.0,215278.0,217672.0,219891.0,221818.0,223967.0,226668.0,229054.0,231729.0,234073.0,235930.0,238310.0,240931.0,243495.0,243227.0,243145.0,243142.0,245859.0,248457.0,250782.0,251969.0,252932.0,255362.0,258944.0,262440.0,265641.0,268407.0,271319.0,272894.0,273847.0,273478.0,273415.0,273599.0,275150.0,277998.0,280552.0,282394.0,283869.0,286671.0,290261.0,293403.0,296348.0,299071.0,301678.0,304255.0,307550.0,311126.0,315513.0,321777.0,328194.0,335293.0,340207.0,351514.0,361811.0,374361.0,382489.0,391574.0,398930.0,405254.0,409565.0,413628.0,418449.0,424493.0,430670.0,435152.0,440780.0,445143.0,447784.0,445422.0
130,Pagosa Springs,,Archuleta County,225357.0,226176.0,227253.0,228174.0,227530.0,226601.0,225486.0,225768.0,226030.0,226025.0,226466.0,227089.0,228287.0,229259.0,230531.0,232136.0,234219.0,236241.0,237442.0,238079.0,238549.0,239646.0,240899.0,242201.0,243267.0,243977.0,244903.0,245739.0,247444.0,249072.0,250769.0,252175.0,253397.0,254858.0,256238.0,257970.0,259404.0,261348.0,263249.0,265618.0,268670.0,271565.0,274359.0,275861.0,277246.0,278385.0,279443.0,280684.0,281888.0,282623.0,283164.0,284044.0,286028.0,287985.0,289799.0,290841.0,291944.0,292913.0,294171.0,295703.0,,291768.0,289768.0,291784.0,293766.0,295903.0,297843.0,299730.0,301577.0,303522.0,305356.0,307445.0,309236.0,311107.0,312796.0,314910.0,316830.0,319311.0,321227.0,323431.0,324868.0,326047.0,327049.0,327941.0,328991.0,330315.0,331361.0,332925.0,334548.0,336558.0,338457.0,339930.0,341290.0,342727.0,342850.0,342433.0,341972.0,342904.0,343829.0,344343.0,344597.0,345620.0,346913.0,347968.0,349136.0,350506.0,353299.0,356039.0,,,380352.0,386770.0,392313.0,398649.0,404842.0,411848.0,418169.0,423666.0,427669.0,435302.0,443123.0,449427.0,451307.0,454225.0,458699.0,468484.0,477198.0
131,Carbondale,Glenwood Springs,Garfield County,460475.0,464240.0,464799.0,464015.0,462401.0,463680.0,464108.0,466488.0,469359.0,472192.0,474214.0,475167.0,477591.0,478886.0,480857.0,484622.0,482079.0,481113.0,468877.0,463183.0,454831.0,453345.0,453044.0,453125.0,459344.0,464703.0,471204.0,475884.0,483486.0,490537.0,493090.0,495918.0,499318.0,507170.0,515678.0,521950.0,531019.0,541105.0,552944.0,558564.0,560995.0,561944.0,567269.0,570849.0,574303.0,572019.0,570015.0,567683.0,568142.0,570842.0,575570.0,581316.0,584749.0,585572.0,586575.0,589054.0,593515.0,599443.0,603045.0,606060.0,607114.0,609598.0,612816.0,616999.0,623077.0,628388.0,633212.0,637136.0,639991.0,643289.0,645274.0,649483.0,651569.0,657018.0,660550.0,665005.0,667986.0,671951.0,676033.0,678715.0,682496.0,684566.0,686516.0,686935.0,684429.0,683025.0,681540.0,684112.0,685873.0,686875.0,689589.0,691256.0,692896.0,695224.0,697319.0,700741.0,699739.0,701134.0,704256.0,707702.0,711063.0,710472.0,714540.0,717053.0,724348.0,732661.0,744424.0,756665.0,767635.0,778497.0,791613.0,808106.0,830193.0,855566.0,884225.0,910250.0,933542.0,952267.0,967349.0,985188.0,999254.0,1018046.0,1030863.0,1052305.0,1077556.0,1110238.0,1139226.0
132,Sterling,Sterling,Logan County,104009.0,104077.0,104296.0,104567.0,104850.0,105120.0,105386.0,105678.0,106120.0,106634.0,107255.0,107814.0,108328.0,108896.0,109564.0,110320.0,111094.0,111907.0,112626.0,113317.0,113967.0,114732.0,115506.0,116247.0,117092.0,117959.0,118834.0,119628.0,120452.0,121272.0,122155.0,122992.0,123764.0,124576.0,125448.0,126416.0,127434.0,128597.0,129865.0,131024.0,132277.0,133468.0,134775.0,135844.0,136929.0,137980.0,139031.0,140019.0,140948.0,141870.0,142738.0,143691.0,144712.0,145945.0,147007.0,147957.0,148889.0,149824.0,150848.0,151726.0,152604.0,153475.0,154370.0,155338.0,156051.0,156713.0,157408.0,158391.0,159418.0,160585.0,161610.0,162770.0,163858.0,165049.0,165888.0,166612.0,167184.0,168006.0,168699.0,169406.0,169884.0,170312.0,170780.0,171477.0,172264.0,172969.0,173559.0,174163.0,174784.0,175472.0,176181.0,176971.0,177682.0,178276.0,177926.0,177576.0,177381.0,177759.0,178163.0,178477.0,178792.0,179073.0,179411.0,180039.0,180743.0,181481.0,182778.0,183996.0,187417.0,191046.0,195486.0,198508.0,201500.0,204701.0,207616.0,210769.0,213446.0,215887.0,217369.0,220758.0,223992.0,226810.0,227390.0,227994.0,229209.0,232755.0,236371.0
